Unnamed: 0,Artist and Title,Artist,Year,main_genre,genres,first_genre,second_genre,third_genre,Streams,Daily,Title,lyrics
,Ed Sheeran - Photograph,Ed Sheeran,2014,,,,,,3332034397,1428919,Photograph,"[Verse 1] Lovin' can hurt Lovin' can hurt sometimes But it's the only thing that I know And when it gets hard You know it can get hard sometimes It is the only thing that makes us feel alive [Pre-Chorus] We keep this love in a photograph We made these memories for ourselves Where our eyes are never closin' Hearts are never broken And time's forever frozen still [Chorus] So you can keep me Inside the pocket of your ripped jeans Holdin' me closer 'til our eyes meet You won't ever be alone Wait for me to come home [Verse 2] Lovin' can heal Lovin' can mend your soul And it's the only thing that I know, know I swear it will get easier Remember that with every piece of ya Mm, and it's the only thing we take with us when we die [Pre-Chorus] Mm, we keep this love in this photograph We made these memories for ourselves Where our eyes are never closin' Hearts were never broken And time's forever frozen still [Chorus] So you can keep me Inside the pocket of your ripped jeans Holdin' me closer 'til our eyes meet You won't ever be alone And if you hurt me Well, that's okay, baby, only words bleed Inside these pages, you just hold me And I won't ever let you go Wait for me to come home [Bridge] Wait for me to come home Wait for me to come home Wait for me to come home [Chorus] Oh, you can fit me Inside that necklace you got when you were sixteen Next to your heartbeat, where I should be Keep it deep within your soul And if you hurt me Well, that's okay, baby, only words bleed Inside these pages, you just hold me And I won't ever let you go [Outro] When I'm away, I will remember how you kissed me Under the lamppost back on Sixth Street Hearin' you whisper through the phone ""Wait for me to come home"""
,Ed Sheeran - Photograph,Ed Sheeran,2014,,,,,,3330605478,1357738,Photograph,"[Verse 1] Lovin' can hurt Lovin' can hurt sometimes But it's the only thing that I know And when it gets hard You know it can get hard sometimes It is the only thing that makes us feel alive [Pre-Chorus] We keep this love in a photograph We made these memories for ourselves Where our eyes are never closin' Hearts are never broken And time's forever frozen still [Chorus] So you can keep me Inside the pocket of your ripped jeans Holdin' me closer 'til our eyes meet You won't ever be alone Wait for me to come home [Verse 2] Lovin' can heal Lovin' can mend your soul And it's the only thing that I know, know I swear it will get easier Remember that with every piece of ya Mm, and it's the only thing we take with us when we die [Pre-Chorus] Mm, we keep this love in this photograph We made these memories for ourselves Where our eyes are never closin' Hearts were never broken And time's forever frozen still [Chorus] So you can keep me Inside the pocket of your ripped jeans Holdin' me closer 'til our eyes meet You won't ever be alone And if you hurt me Well, that's okay, baby, only words bleed Inside these pages, you just hold me And I won't ever let you go Wait for me to come home [Bridge] Wait for me to come home Wait for me to come home Wait for me to come home [Chorus] Oh, you can fit me Inside that necklace you got when you were sixteen Next to your heartbeat, where I should be Keep it deep within your soul And if you hurt me Well, that's okay, baby, only words bleed Inside these pages, you just hold me And I won't ever let you go [Outro] When I'm away, I will remember how you kissed me Under the lamppost back on Sixth Street Hearin' you whisper through the phone ""Wait for me to come home"""
,Ed Sheeran - Thinking out Loud,Ed Sheeran,2014,,,,,,3053424162,1038641,Thinking out Loud,"[Verse 1] When your legs don't work like they used to before And I can't sweep you off of your feet Will your mouth still remember the taste of my love? Will your eyes still smile from your cheeks? And darlin', I will be lovin' you till we're seventy And baby, my heart could still fall as hard at twenty-three [Pre-Chorus] And I'm thinkin' 'bout how People fall in love in mysterious ways Maybe just the touch of a hand Well, me, I fall in love with you every single day And I just wanna tell you I am [Chorus] So honey, now, take me into your lovin' arms Kiss me under the light of a thousand stars And place your head on my beatin' heart, I'm thinkin' out loud Maybe we found love right where we are [Verse 2] When my hair's all but gone and my memory fades And the crowds don't remember my name When my hands don't play the strings the same way, mmm I know you will still love me the same 'Cause, honey, your soul could never grow old, it's evergreen And baby, your smile's forever in my mind and memory [Pre-Chorus] I'm thinkin' 'bout how People fall in love in mysterious ways And maybe it's all part of a plan Oh, I'll just keep on makin' the same mistakes Hoping that you'll understand [Chorus] That, baby, now, take me into your lovin' arms Kiss me under the light of a thousand stars Place your head on my beatin' heart, I'm thinkin' out loud And maybe we found love right where we are, oh-oh [Bridge] Lo-lo-lo, lo-lo-lo Lo-lo-lo, lo-lo-lo, love [Chorus] So baby, now, take me into your lovin' arms And kiss me under the light of a thousand stars, oh, darlin' Place your head on my beatin' heart, I'm thinkin' out loud That maybe we found love right where we are Oh, maybe we found love right where we are And we found love right where we are"
0,J. Cole - No Role Modelz,J. Cole,2014,Hip-Hop/Rap,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",conscious hip hop,hip hop,north carolina hip hop,2848511212,1131702,,"[Verse 1] First things first: rest in peace, Uncle Phil For real You the only father that I ever knew I get my bitch pregnant, I'ma be a better you Prophecies that I made way back in the Ville Fulfilled Listen, even back when we was broke, my team ill Martin Luther King woulda been on Dreamville, talk to a nigga [Pre-Chorus] One time for my L.A. sisters One time for my L.A. ho Lame niggas can't tell the difference One time for a nigga who know [Chorus] Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved [Verse 2] No role models, and I'm here right now No role models to speak of Searchin' through my memory, my memory, I couldn't find one Last night, I was gettin' my feet rubbed by the baddest bitch Not Trina, but I swear to God, this bitch'll make you call your girl up And tell her, ""Hey, what's good? Sorry, I'm never comin' home, I'ma stay for good"" Then hang the phone up and proceed to lay the wood I came fast like 9-1-1 in White neighborhoods Ain't got no shame 'bout it She think I'm spoiled and I'm rich 'cause I can have any bitch I got defensive and said, ""Nah, I was the same without it"" But then I thought back, back to a better me Before I was a B-list celebrity 'Fore I started callin' bitches ""bitches"" so heavily Back when you could get a platinum plaque without no melody, you wadn't sweatin' me [Pre-Chorus] One time for my L.A. sisters One time for my L.A. ho Lame niggas can't tell the difference One time for a nigga who know [Chorus] Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved [Verse 3] I want a real love, dark-skinned Aunt Viv love That Jada and that Will love That leave a toothbrush at your crib love And you ain't gotta wonder whether that's your kid love Nigga, I don't want no bitch from reality shows Out-of-touch-with-reality hoes Out in Hollywood bringin' back five or six hoes Fuck 'em then we kick 'em to the do', nigga, you know how it go She deserved that, she a bird, it's a bird trap You think if I didn't rap she would flirt back? Takin' off her skirt, let her wear my shirt 'fore she leave ""I'ma need my shirt back"" (Nigga, you know how it go) [Pre-Chorus] One time for my L.A. sisters One time for my L.A. ho Lame niggas can't tell the difference One time for a nigga who know [Chorus] Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved [Interlude: George W. Bush] There's an old saying in Tennessee—I know it's in Texas, probably in Tennessee—that says, fool me once... shame on... shame on you Fool me—can't get fooled again [Bridge] Fool me one time, shame on you (Ayy) Fool me twice, can't put the blame on you (Ayy) Fool me three times, fuck the peace sign Load the chopper, let it rain on you (Bop, bop, bop) Fool me one time, shame on you (Ayy) Fool me twice, can't put the blame on you (Ayy) Fool me three times, fuck the peace sign Load the chopper, let it rain on you (Bop, bop, bop) [Verse 4] My only regret was too young for Lisa Bonet My only regret was too young for Nia Long Now all I'm left with is hoes from reality shows Hand her a script, the bitch prolly couldn't read along My only regret was too young for Sade Adu My only regret, could never take Aaliyah home Now all I'm left with is hoes up in Greystone With the stale face 'cause they know it's they song [Pre-Chorus] She shallow but the pussy deep (She shallow, she shallow) She shallow but the pussy deep (She shallow), yeah, ayy (She shallow) She shallow but the pussy deep (She shallow), haha (She shallow) She shallow but the pussy deep (She shallow, she shallow) [Chorus] Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved Don't save her, she don't wanna be saved [Produced by Phonix Beats & J. Cole]"
2,Mark Ronson - Uptown Funk,Mark Ronson,2014,Pop,['pop soul'],pop soul,Unknown,Unknown,2585418085,1083828,,"[Intro] Doh Doh-doh-doh, doh-doh-doh, doh-doh Doh-doh-doh, doh-doh-doh, doh-doh Doh-doh-doh, doh-doh-doh, doh-doh Doh-doh-doh, doh-doh (Aw, ow) [Verse 1] This hit, that ice cold Michelle Pfeiffer, that white gold This one for them hood girls Them good girls, straight masterpieces Stylin', wilin', livin' it up in the city Got Chucks on with Saint Laurent Gotta kiss myself, I'm so pretty [Refrain] I'm too hot (Hot damn) ( Doh ) Uh, call the police and the fireman ( Doh-doh-doh, doh-doh-doh, doh-doh ) I'm too hot (Hot damn) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Make a dragon wanna retire, man I'm too hot (Hot damn) (Doh-doh-doh, doh-doh-doh, doh-doh) Say my name, you know who I am I'm too hot (Hot damn) (Doh-doh-doh, doh-doh, doh, doh) And my band 'bout that money, break it down [Pre-Chorus] Girls hit your hallelujah (Woo) Girls hit your hallelujah (Woo) Girls hit your hallelujah (Woo) 'Cause uptown funk gon' give it to you (Woo) ('Cause uptown funk gon' give it to you) 'Cause uptown funk gon' give it to you Saturday night and we in the spot Don't believe me, just watch, come on [Chorus] Doh Doh-doh-doh, doh-doh-doh, doh-doh  ( Ya ) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Don't believe me, just watch, uh Doh-doh-doh, doh-doh-doh, doh-doh  ( Ya ) ( Doh-doh-doh, doh-doh— ) Don't believe me, just watch, uh Don't believe me, just watch, uh Don't believe me, just watch Don't believe me, just watch Hey, hey, hey, oh [Verse 2] Stop, wait a minute Fill my cup, put some liquor in it Take a sip, sign the check Julio, get the stretch Ride to Harlem, Hollywood, Jackson, Mississippi If we show up, we gon' show out Smoother than a fresh jar of Skippy [Refrain] I'm too hot (Hot damn) ( Doh ) Call the police and the fireman ( Doh-doh-doh, doh-doh-doh, doh-doh ) I'm too hot (Hot damn) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Make a dragon wanna retire, man I'm too hot (Too hot, hot damn, hot damn) (Doh-doh-doh, doh-doh-doh, doh-doh) Bitch, say my name, you know who I am I'm too hot (Hot damn) (Doh-doh-doh, doh-doh, doh, doh) Uh, and my band 'bout that money, break it down [Pre-Chorus] Girls hit your hallelujah (Woo) Girls hit your hallelujah (Woo) Girls hit your hallelujah (Woo) 'Cause uptown funk gon' give it to you (Woo) ('Cause uptown funk gon' give it to you) 'Cause uptown funk gon' give it to you Saturday night and we in the spot Don't believe me, just watch, come on [Chorus] Doh Doh-doh-doh, doh-doh-doh, doh-doh  ( Ya ) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Don't believe me, just watch, uh Doh-doh-doh, doh-doh-doh, doh-doh  ( Ya ) ( Doh-doh-doh, doh-doh— ) Don't believe me, just watch, uh Don't believe me, just watch, uh Don't believe me, just watch Don't believe me, just watch Hey, hey, hey, oh [Bridge] (Doh) (Doh-doh-doh, doh-doh-doh, doh-doh) Before we leave ( Doh-doh-doh, doh-doh-doh, doh-doh ) Lemme tell y'all a lil' something Uptown funk you up, uptown funk you up ( Doh-doh-doh, doh-doh-doh, doh-doh ) Uptown funk you up, uptown funk you up, uh ( Doh-doh-doh, doh-doh-doh, doh-doh ) I said, uptown funk you up, uptown funk you up, uh ( Doh-doh-doh, doh-doh-doh, doh-doh ) Uptown funk you up, uptown funk you up, come on ( Doh-doh-doh, doh-doh, doh, doh ) Dance, jump on it ( Doh-doh-doh, doh-doh-doh, doh-doh ) If you sexy, then flaunt it If you freaky, then own it ( Doh-doh-doh, doh-doh-doh, doh-doh ) Don't brag about it, come show me, come on Dance, jump on it ( Doh-doh-doh, doh-doh-doh, doh-doh ) If you sexy, then flaunt it Well, it's Saturday night and we in the spot Don't believe me, just watch, come on [Chorus] Doh Doh-doh-doh, doh-doh-doh, doh-doh  ( Ya ) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Don't believe me, just watch, uh Doh-doh-doh, doh-doh-doh, doh-doh  ( Ya ) ( Doh-doh-doh, doh-doh— ) Don't believe me, just watch, uh Don't believe me, just watch, uh Don't believe me, just watch Don't believe me, just watch Hey, hey, hey, oh [Outro] Uptown funk you up (Woo, come on) ( Doh ) Uptown funk you up (Hey, say what?) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Uptown funk you up (Hey) ( Doh-doh-doh, doh ) Uptown funk you up (Come on) ( Doh ) Uptown funk you up (Woo, come on) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Uptown funk you up (Hey, say what?) Uptown funk you up (Hey) Uptown funk you up (Come on) ( Doh ) Uptown funk you up (Woo, come on) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Uptown funk you up (Hey, say what?) Uptown funk you up (Hey) ( Doh-doh-doh, doh ) Uptown funk you up (Come on) ( Doh ) Uptown funk you up (Ah) ( Doh-doh-doh, doh-doh-doh, doh-doh ) Uptown funk you up (Say what?) Uptown funk you up Aw, ow"
11,One Direction - Night Changes,One Direction,2014,Pop,"['boy band', 'pop', 'post-teen pop', 'talent show']",boy band,pop,post-teen pop,2494949000,1128365,,"[Verse 1: Zayn & Liam] Goin' out tonight, changes into somethin' red Her mother doesn't like that kind of dress Everything she never had, she's showin' off Drivin' too fast, moon is breakin' through her hair She's headin' for somethin' that she won't forget Havin' no regrets is all that she really wants [Chorus: All & Harry] (Ooh)  We're only gettin' older, baby (Ooh)  And I've been thinkin' about it lately (Ooh)  Does it ever drive you crazy (Ah-ah-ah)  Just how fast the night changes? (Ooh)  Everything that you've ever dreamed of (Ooh)  Disappearin' when you wake up (Ooh)  But there's nothin' to be afraid of (Ah-ah-ah)  Even when the night changes (Ooh)  It will never change me and you [Verse 2: Louis & Niall] Chasin' her tonight, doubts are runnin' round her head He's waitin', hides behind a cigarette Heart is beatin' loud and she doesn't want it to stop Movin' too fast, moon is lightin' up her skin She's fallin',  doesn't even know it yet Havin' no regrets is all that she really wants [Chorus: All & Harry] (Ooh) We're only gettin' older, baby (Ooh) And I've been thinkin' about it lately (Ooh) Does it ever drive you crazy (Ah-ah-ah) Just how fast the night changes? (Ooh) Everything that you've ever dreamed of (Ooh) Disappearin' when you wake up (Ooh) But there's nothin' to be afraid of (Ah-ah-ah) Even when the night changes (Ooh) It will never change me and you [Post-Chorus: Liam] Ooh, ooh, ooh, ooh Ooh, ooh, ooh Ooh [Bridge: Zayn] Goin' out tonight, changes into somethin' red Her mother doesn't like that kind of dress Reminds her of the missin' piece of innocence she lost [Chorus: All & Harry] (Ooh) We're only gettin' older, baby (Ooh) And I've been thinkin' about it lately (Ooh)  Does it ever drive you crazy (Ah-ah-ah)  Just how fast the night changes? (Ooh)  Everything that you've ever dreamed of (Ooh)  Disappearin' when you wake up (Ooh)  But there's nothin' to be afraid of (Ah-ah-ah)  Even when the night changes (Ooh)  It will never change, baby (Ooh) It will never change, baby (Ooh) It will never change me and you"
1,Sam Smith - Stay With Me,Sam Smith,2014,Pop,"['pop', 'uk pop']",pop,uk pop,Unknown,2477488290,659568,,"[Verse 1] Guess it's true, I'm not good at a one-night stand But I still need love 'cause I'm just a man These nights never seem to go to plan I don't want you to leave, will you hold my hand? [Chorus] Oh, won't you stay with me? 'Cause you're all I need This ain't love, it's clear to see But darling, stay with me [Verse 2] Why am I so emotional? No, it's not a good look, gain some self-control And deep down, I know this never works But you can lay with me so it doesn't hurt [Chorus] Oh, won't you stay with me? 'Cause you're all I need This ain't love, it's clear to see But darling, stay with me [Bridge] Oh-oh-oh-ohh, oh-oh, oh-oh (Ooh) Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh) Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh) Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh) [Chorus] Oh, won't you stay with me? 'Cause you're all I need This ain't love, it's clear to see But darling, stay with me Oh, won't you stay with me? 'Cause you're all I need This ain't love, it's clear to see But darling, stay with me"
3,Sam Smith - I'm Not The Only One,Sam Smith,2014,Pop,"['pop', 'uk pop']",pop,uk pop,Unknown,2440615337,1083301,,"[Verse 1] You and me, we made a vow For better or for worse I can't believe you let me down But the proof's in the way it hurts For months on end, I've had my doubts Denyin' every tear I wish this would be over now But I know that I still need you here [Chorus] You say I'm crazy 'Cause you don't think I know what you've done But when you call me ""baby"" I know I'm not the only one [Verse 2] You've been so unavailable Now, sadly, I know why Your heart is unobtainable Even though Lord knows you kept mine [Chorus] You say I'm crazy 'Cause you don't think I know what you've done But when you call me ""baby"" I know I'm not the only one [Bridge] I have loved you for many years Maybe I am just not enough You've made me realise my deepest fear By lyin' and tearin' us up [Chorus] You say I'm crazy 'Cause you don't think I know what you've done But when you call me ""baby"" I know I'm not the only one You say I'm crazy 'Cause you don't think I know what you've done But when you call me ""baby"" I know I'm not the only one [Outro] I know I'm not the only one I know I'm not the only one And I know, and I know, and I know, and I know, and I know, and I know, know I know I'm not the only one"
5,Taylor Swift - Blank Space,Taylor Swift,2014,Pop,['pop'],pop,Unknown,Unknown,2371761224,997868,,"[Verse 1] Nice to meet you, where you been? I could show you incredible things Magic, madness, heaven, sin Saw you there and I thought ""Oh, my God, look at that face You look like my next mistake Love's a game, wanna play?"" Ayy New money, suit and tie I can read you like a magazine Ain't it funny? Rumors fly And I know you heard about me So, hey, let's be friends I'm dying to see how this one ends Grab your passport and my hand I can make the bad guys good for a weekend [Chorus] So it's gonna be forever Or it's gonna go down in flames? You can tell me when it's over, mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless We'll take this way too far It'll leave you breathless, mm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name [Verse 2] Cherry lips, crystal skies I could show you incredible things Stolen kisses, pretty lies You're the king, baby, I'm your queen Find out what you want Be that girl for a month Wait, the worst is yet to come, oh, no Screaming, crying, perfect storms I can make all the tables turn Rose garden filled with thorns Keep you second guessing, like ""Oh, my God, who is she?"" I get drunk on jealousy But you'll come back each time you leave 'Cause, darling, I'm a nightmare dressed like a daydream [Chorus] So it's gonna be forever Or it's gonna go down in flames? You can tell me when it's over, mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane 'Cause you know I love the players And you love the game 'Cause we're young and we're reckless (Oh) We'll take this way too far It'll leave you breathless (Oh-oh), mm Or with a nasty scar Got a long list of ex-lovers They'll tell you I'm insane (Insane) But I've got a blank space, baby And I'll write your name [Bridge] Boys only want love if it's torture Don't say I didn't, say I didn't warn ya Boys only want love if it's torture Don't say I didn't, say I didn't warn ya [Chorus] So it's gonna be forever Or it's gonna go down in flames? You can tell me when it's over (Over), mm If the high was worth the pain Got a long list of ex-lovers They'll tell you I'm insane (I'm insane) 'Cause you know I love the players And you love the game (And you love the game) 'Cause we're young and we're reckless (Yeah) We'll take this way too far (Ooh) It'll leave you breathless, mm Or with a nasty scar (With a nasty scar) Got a long list of ex-lovers They'll tell you I'm insane But I've got a blank space, baby And I'll write your name"
6,Avicii - The Nights,Avicii,2014,Pop,"['dance pop', 'edm', 'pop', 'pop dance']",dance pop,edm,pop,2331448652,825756,,"[Intro] (Hey) [Verse 1] Once upon a younger year When all our shadows disappeared The animals inside came out to play (Hey) Went face to face with all our fears Learned our lessons through the tears Made memories we knew would never fade [Pre-Chorus] One day my father he told me ""Son, don't let it slip away"" He took me in his arms, I heard him say (Hey) ""When you get older Your wild heart will live for younger days Think of me if ever you're afraid"" [Chorus] He said, ""One day you'll leave this world behind So live a life you will remember"" My father told me when I was just a child ""These are the nights that never die"" My father told me [Build] (Hey, hey) (Hey, hey) (Hey, hey) [Drop] (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) [Verse 2] When thunderclouds start pouring down Light a fire they can't put out Carve your name into those shining stars He said, ""Go venture far beyond the shores Don't forsake this life of yours I'll guide you home no matter where you are"" [Pre-Chorus] One day my father, he told me ""Son, don't let it slip away"" When I was just a kid, I heard him say ""When you get older Your wild heart will live for younger days Think of me if ever you're afraid"" [Chorus] He said, ""One day you'll leave this world behind So live a life you will remember"" My father told me when I was just a child ""These are the nights that never die"" My father told me [Build] (Hey, hey) (Hey, hey) (Hey, hey) ""These are the nights that never die"" My father told me [Drop] (Hey, hey) (Hey, hey) (Ooh-woah, oh-oh-oh-oh-oh-oh, oh-oh) (Hey, hey) (Hey) (Hey, hey) (Hey, hey) (Ooh-woah, oh-oh-oh-oh-oh-oh, oh-oh) (Hey, hey) [Outro] My father told me"
