Unnamed: 0,Artist and Title,Artist,Year,main_genre,genres,first_genre,second_genre,third_genre,Streams,Daily,Title,lyrics
548,Ed Sheeran - Shape of You,Ed Sheeran,2017,Pop,"['pop', 'singer-songwriter pop', 'uk pop']",pop,singer-songwriter pop,uk pop,4806656937,1606725,,"[Couplet 1 : Killerbee] Fi blad el miziriya madamat tsayadhom Feljami3a wela lycée wela facebook elmohim Kont jayébha fel foyer, m3a shabi ga3din f lamén Hta li fatét dik chira b 3aynha khatfatni coméme Chérra, ghamza, dahka, ta7at f chabka Mba3da découvrite bli, kont el but ta3ha mel bedya Khalouni w khalouha labgha les agents yjou doka Baghi nensa w nsoulagée, jib el guitar w darbouka Regtah w regatah, gatli samouni Guzzel Gotelha killer rappeur w 3alae ye9ra master Gatli 3aynik li khatfoni 3téné el Insta w Tweeter Na3tik koulchi yla bghiti w maneg3odch Célébataire Haki Snap w Spotted, tani nzidék MSN Elmohim l9it li tervadni w tfagy 3liya del hém Ma nerj3ouch fel Bus nahakmou TAXI dirécte L Valéntino b les chendelle temak kon nsséb nbét Béte, béte chirat rahoum ybano béte Par rapport lik 3omré loukan yaghnouni bel 7abat Yaw srat, srat el mkhayra fihoum ki levrette 3andék bark shabték y9ilouna d' lef3at [Refrain: Ed Sheeran (remix)] Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Every day discovering something brand new I'm in love with the shape of you [Couplet 2: Killerbee] Rja3t l dar w ri7tak mazalét fi yadi Nkhaf naghsalha w troh ltemak teb7arli yawédi Drabtha b ragda 7ata li ja 3andi Abdelhaddi Ya win rah 3a9li, 3omré 3a9li, ghir nti li nedi ! Mmm, bessa7 mazélt étudiant Mazél el3askar wel khédma mazél des projets chandiro ? Gatli mangolékch 3la khotba, gatli ntaya li ndirou Mon roi, moi mari, mon koulchi ya surment Rani noum, Kader goul, hada Corp wela chah ? Hada zine ma tel9ah juste 3and Al' Kardashian Ghadi nwali Kaney West, Toufik nedilék el West Ghadi yarkabni elwéswas nwali n3ass ga3 les géstes Nwali fast, 3omré best, nwali f blast, Jessy w Gus Chanwali ? nwali kima Wally West Oooow, gatli bezaf 3liya, juste ki rani m3ak denya w mafiha Oooow, gatli bark dirni wliya w matkhamém fi walou juste khali elba9i 3liya Ooooow .. Ooooow 3andék diri kili sab9ou, ga3 galo delhadra w samhou Bessa7 nti mchi kifhom, tana goltha men 9bél Pardon ! Oooow ! 7ata ana goltha men 9bél Pardon ! Wawawawawaw ! [Refrain: Ed Sheeran (remix)] Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Every day discovering something brand new I'm in love with the shape of you [Bridge : Ed Sheeran & killerbee] Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on"
1185,Ed Sheeran - Shape of You,Ed Sheeran,2017,Pop,"['pop', 'singer-songwriter pop', 'uk pop']",pop,singer-songwriter pop,uk pop,4806656937,1606725,,"[Couplet 1 : Killerbee] Fi blad el miziriya madamat tsayadhom Feljami3a wela lycée wela facebook elmohim Kont jayébha fel foyer, m3a shabi ga3din f lamén Hta li fatét dik chira b 3aynha khatfatni coméme Chérra, ghamza, dahka, ta7at f chabka Mba3da découvrite bli, kont el but ta3ha mel bedya Khalouni w khalouha labgha les agents yjou doka Baghi nensa w nsoulagée, jib el guitar w darbouka Regtah w regatah, gatli samouni Guzzel Gotelha killer rappeur w 3alae ye9ra master Gatli 3aynik li khatfoni 3téné el Insta w Tweeter Na3tik koulchi yla bghiti w maneg3odch Célébataire Haki Snap w Spotted, tani nzidék MSN Elmohim l9it li tervadni w tfagy 3liya del hém Ma nerj3ouch fel Bus nahakmou TAXI dirécte L Valéntino b les chendelle temak kon nsséb nbét Béte, béte chirat rahoum ybano béte Par rapport lik 3omré loukan yaghnouni bel 7abat Yaw srat, srat el mkhayra fihoum ki levrette 3andék bark shabték y9ilouna d' lef3at [Refrain: Ed Sheeran (remix)] Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Every day discovering something brand new I'm in love with the shape of you [Couplet 2: Killerbee] Rja3t l dar w ri7tak mazalét fi yadi Nkhaf naghsalha w troh ltemak teb7arli yawédi Drabtha b ragda 7ata li ja 3andi Abdelhaddi Ya win rah 3a9li, 3omré 3a9li, ghir nti li nedi ! Mmm, bessa7 mazélt étudiant Mazél el3askar wel khédma mazél des projets chandiro ? Gatli mangolékch 3la khotba, gatli ntaya li ndirou Mon roi, moi mari, mon koulchi ya surment Rani noum, Kader goul, hada Corp wela chah ? Hada zine ma tel9ah juste 3and Al' Kardashian Ghadi nwali Kaney West, Toufik nedilék el West Ghadi yarkabni elwéswas nwali n3ass ga3 les géstes Nwali fast, 3omré best, nwali f blast, Jessy w Gus Chanwali ? nwali kima Wally West Oooow, gatli bezaf 3liya, juste ki rani m3ak denya w mafiha Oooow, gatli bark dirni wliya w matkhamém fi walou juste khali elba9i 3liya Ooooow .. Ooooow 3andék diri kili sab9ou, ga3 galo delhadra w samhou Bessa7 nti mchi kifhom, tana goltha men 9bél Pardon ! Oooow ! 7ata ana goltha men 9bél Pardon ! Wawawawawaw ! [Refrain: Ed Sheeran (remix)] Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Oh—I—oh—I—oh—I—oh—I I'm in love with your body Every day discovering something brand new I'm in love with the shape of you [Bridge : Ed Sheeran & killerbee] Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on"
550,Ed Sheeran - Perfect,Ed Sheeran,2017,Pop,"['pop', 'singer-songwriter pop', 'uk pop']",pop,singer-songwriter pop,uk pop,3864321454,1428694,,"[Verse 1] I found a love for me Oh, darlin', just dive right in and follow my lead Well, I found a girl, beautiful and sweet Oh, I never knew you were the someone waitin' for me [Pre-Chorus] 'Cause we were just kids when we fell in love Not knowin' what it was I will not give you up this time But, darlin', just kiss me slow Your heart is all I own And in your eyes, you're holdin' mine [Chorus] Baby, I'm dancin' in the dark with you between my arms Barefoot on the grass while listenin' to our favourite song When you said you looked a mess, I whispered underneath my breath But you heard it, ""Darlin', you look perfect tonight"" [Verse 2] Well, I found a woman stronger than anyone I know She shares my dreams, I hope that, someday, I'll share her home I found a love to carry more than just my secrets To carry love, to carry children of our own [Pre-Chorus] We are still kids, but we're so in love Fightin' against all odds I know we'll be alright this time Darlin', just hold my hand Be my girl, I'll be your man I see my future in your eyes [Chorus] Baby, I'm dancin' in the dark with you between my arms Barefoot on the grass while listenin' to our favourite song When I saw you in that dress, lookin' so beautiful I don't deserve this, darlin', you look perfect tonight [Bridge] No, no, no Mm, no, no [Chorus] Baby, I'm dancin' in the dark with you between my arms We're barefoot on the grass, oh, listenin' to our favourite song I have faith in what I see, now I know I have met An angel in person and she looks perfect I don't deserve this, you look perfect tonight"
549,Imagine Dragons - Believer,Imagine Dragons,2017,Rock,"['modern rock', 'pop', 'rock']",modern rock,pop,rock,3770275409,1072052,,"[Verse 1] First things first, I'ma say all the words inside my head I'm fired up and tired of the way that things have been, oh-ooh The way that things have been, oh-ooh Second things second, don't you tell me what you think that I could be I'm the one at the sail, I'm the master of my sea, oh-ooh The master of my sea, oh-ooh [Pre-Chorus] I was broken from a young age, taking my sulkin' to the masses Writing my poems for the few that look at me, took to me, shook at me, feelin' me Singing from heartache from the pain, taking my message from the veins Speaking my lesson from the brain, seeing the beauty through the [Chorus] Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain, oh, let the bullets fly, oh, let them rain My life, my love, my drive, it came from Pain! You made me a, you made me a believer, believer [Verse 2] Third things third, send a prayer to the ones up above All the hate that you've heard has turned your spirit to a dove, oh-ooh Your spirit up above, oh-ooh [Pre-Chorus] I was chokin' in the crowd, building my rain up in the cloud Falling like ashes to the ground, hoping my feelings, they would drown But they never did, ever lived, ebbin' and flowin' Inhibited, limited 'til it broke open and rained down It rained down like [Chorus] Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain, oh, let the bullets fly, oh, let them rain My life, my love, my drive, it came from Pain! You made me a, you made me a believer, believer [Bridge] Last things last, by the grace of the fire and the flames You're the face of the future, the blood in my veins, oh-ooh The blood in my veins, oh-ooh [Pre-Chorus] But they never did, ever lived, ebbin' and flowin' Inhibited, limited 'til it broke open and rained down It rained down like [Chorus] Pain! You made me a, you made me a believer, believer Pain! You break me down, you build me up, believer, believer Pain, oh, let the bullets fly, oh, let them rain My life, my love, my drive, it came from Pain! You made me a, you made me a believer, believer"
551,The Chainsmokers - Something Just Like This,The Chainsmokers,2017,Pop,['pop'],pop,Unknown,Unknown,3543682283,1287392,,"[Verse 1: Chris Martin] I've been reading books of old, the legends and the myths Achilles and his gold, Hercules and his gifts Spider-Man's control and Batman with his fists And clearly, I don't see myself upon that list [Chorus: Chris Martin] But she said, ""Where d'you wanna go? How much you wanna risk?"" I'm not lookin' for somebody with some superhuman gifts Some superhero, some fairytale bliss Just something I can turn to, somebody I can kiss I want something just like this [Build: Chris Martin] Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo, doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo, doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this [Drop: Chris Martin] I want something just like this [Verse 2: Chris Martin] I've been reading books of old, the legends and the myths The testaments they told, the moon and its eclipse And Superman unrolls a suit before he lifts But I'm not the kind of person that it fits [Chorus: Chris Martin] She said, ""Where d'you wanna go? How much you wanna risk?"" I'm not lookin' for somebody with some superhuman gifts Some superhero, some fairytale bliss Just something I can turn to, somebody I can miss I want something just like this [Drop: Chris Martin] I want something just like this Oh, I want something just like this [Bridge: Chris Martin] Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo, doo Doo-doo-doo, doo-doo-doo Oh, I want something just like this Doo-doo-doo, doo-doo-doo Doo-doo-doo, doo, doo Doo-doo-doo, doo-doo-doo [Chorus: Chris Martin] Where d'you wanna go? How much you wanna risk? I'm not lookin' for somebody with some superhuman gifts Some superhero, some fairytale bliss Just something I can turn to, somebody I can kiss I want something just like this [Build: Chris Martin] Oh, I want something just like this [Drop: Chris Martin] Oh, I want something just like this Oh, I want something just like this"
,Post Malone - rockstar,Post Malone,2017,,,,,,3341475992,649517,rockstar,"[Intro: Post Malone] Ha-ha-ha-ha-ha Tank God Ayy, ayy [Chorus: Post Malone] I've been fuckin' hoes and poppin' pillies Man, I feel just like a rockstar (Star, ayy, ayy) All my brothers got that gas And they always be smokin' like a Rasta ('Sta) Fuckin' with me, call up on a Uzi And show up, man, them the shottas ('Tas) When my homies pull up on your block They make that thing go grra-ta-ta-ta (Ta, pow, pow, pow, ayy, ayy) [Verse 1: Post Malone] Switch my whip, came back in black I'm startin' sayin', ""Rest in peace to Bon Scott"" (Scott, ayy) Close that door, we blowin' smoke She ask me light a fire like I'm Morrison ('Son, ayy) Act a fool on stage Prolly leave my fuckin' show in a cop car (Car, ayy) Shit was legendary Threw a TV out the window of the Montage Cocaine on the table, liquor pourin', don't give a damn Dude, your girlfriend is a groupie, she just tryna get in Sayin', ""I'm with the band"" (Ayy, ayy) Now she actin' outta pocket, tryna grab up on my pants Hundred bitches in my trailer say they ain't got a man And they all brought a friend (Yeah, ayy, ayy, ayy) [Chorus: Post Malone] I've been fuckin' hoes and poppin' pillies Man, I feel just like a rockstar (Star, ayy, ayy) All my brothers got that gas And they always be smokin' like a Rasta ('Sta) Fuckin' with me, call up on a Uzi And show up, man, them the shottas ('Tas) When my homies pull up on your block They make that thing go grra-ta-ta-ta (Ta, pow, pow, pow) [Verse 2: 21 Savage & Post Malone] I've been in the Hills fuckin' superstars Feelin' like a popstar (21, 21, 21) Drankin' Henny, bad bitches jumpin' in the pool And they ain't got on no bra (No bra) Hit her from the back, pullin' on her tracks And now she screamin' out, ""¡No más!"" (Yeah, yeah, yeah) They like, ""Savage, why you got a twelve car garage And you only got six cars?"" (21) I ain't with the cakin', how you kiss that? (Kiss that?) Your wifey say I'm lookin' like a whole snack (Big snack) Green hundreds in my safe, I got old racks (Old racks) L.A. bitches always askin', ""Where the coke at?"" (21, 21) Livin' like a rockstar, smash out on a cop car Sweeter than a Pop-Tart, you know you are not hard I done made the hot chart, 'member I used to trap hard Livin' like a rockstar, I'm livin' like a rockstar ( Ayy ) [Chorus: Post Malone & 21 Savage] I've been fuckin' hoes and poppin' pillies Man, I feel just like a rockstar (Star, ayy, ayy) All my brothers got that gas And they always be smokin' like a Rasta ('Sta,  yeah, yeah, yeah, yeah ) Fuckin' with me, call up on a Uzi And show up, man, them the shottas ('Tas) When my homies pull up on your block They make that thing go grra-ta-ta-ta (Ta, grra-ta-ta-ta-ta) [Outro: Post Malone] Star, star, rockstar, rockstar, star Rockstar Rockstar, feel just like a— Rockstar Rockstar Rockstar Feel just like a—"
,Juice WRLD - Lucid Dreams,Juice WRLD,2017,,,,,,3085339932,670795,Lucid Dreams,"[Intro] Enviyon on the mix No, no, no, no No-no, no, no, no No, no, no, no, no No, no, no, no [Chorus] I still see your shadows in my room Can't take back the love that I gave you It's to the point where I love and I hate you And I cannot change you, so I must replace you, oh Easier said than done, I thought you were the one Listenin' to my heart instead of my head You found another one, but I am the better one I won't let you forget me I still see your shadows in my room Can't take back the love that I gave you It's to the point where I love and I hate you And I cannot change you, so I must replace you, oh Easier said than done, I thought you were the one Listenin' to my heart instead of my head You found another one, but I am the better one I won't let you forget me [Verse] You left me falling and landing inside my grave I know that you want me dead I take prescriptions to make me feel a-okay I know it's all in my head I have these lucid dreams where I can't move a thing Thinking of you in my bed You were my everything Thoughts of a wedding ring Now I'm just better off dead (Uh, uh, uh) I'll do it over again I didn't want it to end I watch it blow in the wind I should've listened to my friends Leave this shit in the past, but I want it to last You were made outta plastic, fake I was tangled up in your drastic ways Who knew evil girls had the prettiest face? You gave me a heart that was full of mistakes I gave you my heart and you made heartbreak [Bridge] You made my heart break You made my heart ache (I still see your shadows in my room) You made my heart break You made my heart ache (Can't take back the love that I gave you) You made my heart break (Were made outta plastic, fake) You made my heart ache (I still see your shadows in my room) You made my heart break again (I was tangled up in your drastic ways) (Who knew evil girls had the prettiest face?) [Chorus] I still see your shadows in my room Can't take back the love that I gave you It's to the point where I love and I hate you And I cannot change you, so I must replace you, oh Easier said than done, I thought you were the one Listenin' to my heart instead of my head You found another one, but I am the better one I won't let you forget me I still see your shadows in my room Can't take back the love that I gave you It's to the point where I love and I hate you And I cannot change you, so I must replace you, oh Easier said than done, I thought you were the one Listenin' to my heart instead of my head You found another one, but I am the better one I won't let you forget me [Outro] Leave this shit in the past, but I want it to last You were made outta plastic, fake I was tangled up in your drastic ways Who knew evil girls had the prettiest face? Easier said than done, I thought you were— —instead of my head You found another— better one I won't let you forget me"
552,Imagine Dragons - Thunder,Imagine Dragons,2017,Rock,"['modern rock', 'pop', 'rock']",modern rock,pop,rock,2962018941,827371,,"[Verse 1] Just a young gun with a quick fuse I was uptight, wanna let loose I was dreaming of bigger things and Wanna leave my own life behind Not a ""Yes, sir,"" not a follower Fit the box, fit the mold, have a seat In the foyer, take a number I was lightning before the thunder [Pre-Chorus] Thunder, thunder, thunder, thun— Thunder, th-th-thunder, thunder Thunder, thunder, thun— Thunder, th-th-thunder, thunder [Chorus] Thunder, feel the thunder Lightning, then the thunder Thunder, feel the thunder Lightning, then the thunder, thunder, thunder Thunder [Verse 2] Kids were laughin' in my classes While I was schemin' for the masses Who do you think you are? Dreaming 'bout being a big star They say, ""You're basic,"" they say, ""You're easy"" You're always riding in the backseat Now I'm smilin' from the stage while You were clappin' in the nosebleeds [Pre-Chorus] Thunder, thunder, thunder, thun— Thunder, th-th-thunder, thunder Thunder, thunder, thun— Thunder, th-th-thunder, thunder [Chorus] Thunder, feel the thunder Lightning, then the thunder Thunder, feel the thunder Lightning, then the thunder, thunder [Bridge] Thunder, feel the thunder Lightning, then the thunder, thunder [Chorus] Thunder, feel the thunder Lightning, then the thunder, thunder Thunder, feel the thunder Lightning, then the thunder, thunder Thunder, feel the thunder (Never give up, never give up) Lightning, then the thunder, thunder (Never give up on your dreams) Thunder, feel the thunder (Never give up, never give up) Lightning, then the thunder, thunder (Never give up on your dreams) [Outro] Thunder, thunder, thun— Thunder, th-th-thunder, thunder Thunder, thunder, thun— Thunder, th-th-thunder, thunder  (Woo) Thunder, thunder, thun— Thunder, th-th-thunder, thunder Thunder, thunder, thun— Thunder, th-th-thunder, thunder"
553,Kendrick Lamar - HUMBLE.,Kendrick Lamar,2017,Hip-Hop/Rap,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",conscious hip hop,hip hop,rap,2867345957,839689,,"[Intro] Nobody pray for me It been that day for me Way (Yeah, yeah) [Verse 1] Ayy, I remember syrup sandwiches and crime allowances Finesse a nigga with some counterfeits, but now I'm countin’ this Parmesan where my accountant lives, in fact, I'm downin' this D’ussé with my boo bae, tastes like Kool-Aid for the analysts Girl, I can buy your ass the world with my paystub Ooh, that pussy good, won't you sit it on my taste bloods? I get way too petty once you let me do the extras Pull up on your block, then break it down, we playin' Tetris A.m. to the p.m., p.m. to the a.m., funk Piss out your per diem, you just gotta hate 'em, funk If I quit your BM, I still ride Mercedes, funk If I quit this season, I still be the greatest, funk My left stroke just went viral Right stroke put lil' baby in a spiral Soprano C, we like to keep it on a high note It's levels to it, you and I know [Chorus] Bitch, be humble (Hold up, bitch) Sit down (Hold up, lil'— hold up, lil' bitch) Be humble (Hold up, bitch) Sit down (Hold up, sit down, lil’— sit down, lil’ bitch) Be humble (Hold up, hold up, hold up, hold up, lil' bitch) Bitch, sit down (Hold up, lil’ bitch) Be humble (Hold up, bitch) Sit down (Hold up, hold up, hold up, hold up) Be humble (Hold up, hold up, hold up, hold up, lil'—) Sit down (Hold up, lil' bitch) Be humble (Hold up, bitch) Sit down (Hold up, sit down, lil'— sit down, lil’ bitch) Be humble (Hold up, hold up, hold up, hold up, lil' bitch) Bitch, sit down (Hold up, lil' bitch) Be humble (Hold up, bitch) Sit down (Hold up, hold up, hold up, hold up) [Verse 2] Who that nigga thinkin' that he frontin' on Man-Man? (Man-Man) Get the fuck off my stage, I'm the Sandman (Sandman) Get the fuck off my dick, that ain't right I make a play fucking up your whole life I'm so fuckin' sick and tired of the Photoshop Show me somethin' natural like afro on Richard Pryor Show me somethin' natural like ass with some stretch marks Still'll take you down right on your mama couch in Polo socks Ayy, this shit way too crazy, ayy, you do not amaze me, ayy I blew cool from AC, ayy, Obama just paged me, ayy I don't fabricate it, ayy, most of y'all be fakin', ayy I stay modest 'bout it, ayy, she elaborate it, ayy This that Grey Poupon, that Evian, that TED Talk, ayy Watch my soul speak, you let the meds talk, ayy If I kill a nigga, it won't be the alcohol, ayy I'm the realest nigga after all [Chorus] Bitch, be humble (Hold up, bitch) Sit down (Hold up, lil'— hold up, lil' bitch) Be humble (Hold up, bitch) Sit down (Hold up, sit down, lil'— sit down, lil' bitch) Be humble (Hold up, hold up, hold up, hold up, lil' bitch) Bitch, sit down (Hold up, lil' bitch) Be humble (Hold up, bitch) Sit down (Hold up, hold up, hold up, hold up) Be humble (Hold up, hold up, hold up, hold up, lil'—) Sit down (Hold up, lil' bitch) Be humble (Hold up, bitch) Sit down (Hold up, sit down, lil'— sit down, lil' bitch) Be humble (Hold up, hold up, hold up, hold up, lil' bitch) Bitch, sit down (Hold up, lil' bitch) Be humble (Hold up, bitch) Sit down (Hold up, hold up, hold up, hold up)"
557,French Montana - Unforgettable,French Montana,2017,Hip-Hop/Rap,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,pop rap,rap,2823696399,1425017,,"[Pre-Chorus: Swae Lee] It's not good enough for me Since I've been with you, ooh It's not gonna work for you Nobody can equal me (I know) I'm gonna sip on this drink, when I'm fucked up I should know how to pick up I'm gonna catch the rhythm While she push up against me, ooh, and she tipsy I had enough convo for 24 I peeped you from across the room Pretty little body dancin' like GoGo, hey [Chorus: Swae Lee] And you are unforgettable I need to get you alone (Ooh) Why not? A fucking good time never hurt nobody I got a little drink, but it's not Bacardi If you loved the girl, then I'm so, so sorry I gotta give it to her like we in a marriage Oh, like we in a hurry No, no, I won't tell nobody You're on your level too Tryna do what lovers do [Verse 1: French Montana] Feelin' like I'm fresh out, Boosie (Boosie) If they want the drama, got the Uzi (Uzi) Ship the whole crew to the cruise ship (Cruise) Doin' shit you don't even see in movies (Movies) Ride with me, ride with me, boss (Boss) I got a hard head, but her ass soft (Soft) She want the last name with the ring on it 'Cause I pulled out a million cash, told her plank on it (Skrrt) [Refrain: Swae Lee &  French Montana ] And you are unforgettable I need to get you alone Now you wanna choose Just pop the bubbly in the 'cuzi (Ow) [Pre-Chorus: Swae Lee] It's not good enough for me Since I've been with you, ooh I'm gonna sip on this drink, when I'm fucked up I should know how to pick up I'm gonna catch the rhythm While she push up against me, ooh, and she tipsy I had enough convo for 24 I peeped you from across the room Pretty little body dancin' like GoGo, hey [Chorus: Swae Lee] And you are unforgettable I need to get you alone (Ooh) Why not? A fucking good time never hurt nobody I got a little drink, but it's not Bacardi If you loved the girl, then I'm so, so sorry I gotta give it to her like we in a marriage Oh, like we in a hurry No, no, I won't tell nobody You're on your level too Tryna do what lovers do (Oh) [Verse 2: French Montana] You ain't enough for me Too much for you, alone Baby, go and grab some bad bitches, bring 'em home Know the jet's on me I'ma curve my best for you, you know So pick up that dress for me Leave the rest on Too much convo for 24 hours When you stand next to me, 24 karats She left her man at home She don't love him no more I want your mind and your body Don't mind nobody So, you don't ever hurt nobody Baby girl, work your body, work your body [Refrain: Swae Lee &  French Montana ] And you are unforgettable I need to get you alone Now you wanna choose (Ooh) Just pop the bubbly in the 'cuzi Why not? [Outro: Swae Lee] Oh, like we in a hurry No, no, I won't tell nobody You're on your level too Tryna do what lovers do"
